mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,0,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,FIFO,LocalAllocation,5,1,12100,{'interleave': 'trace-order'},0.0121
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,1,4200,{'interleave': 'trace-order'},0.0042
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,1,2900,{'interleave': 'trace-order'},0.0029
shared_total,,trace-driven,FIFO,LocalAllocation,5,2,10400,{'interleave': 'trace-order'},0.0104
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,2,3000,{'interleave': 'trace-order'},0.003
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,2,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,LocalAllocation,5,3,10500,{'interleave': 'trace-order'},0.0105
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,3,3200,{'interleave': 'trace-order'},0.0032
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,3,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,FIFO,LocalAllocation,5,4,10200,{'interleave': 'trace-order'},0.0102
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,4,3100,{'interleave': 'trace-order'},0.0031
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,4,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,LocalAllocation,5,5,10000,{'interleave': 'trace-order'},0.01
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,5,2900,{'interleave': 'trace-order'},0.0029
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,5,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,LocalAllocation,5,6,10000,{'interleave': 'trace-order'},0.01
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,6,3000,{'interleave': 'trace-order'},0.003
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,6,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,FIFO,LocalAllocation,5,7,10000,{'interleave': 'trace-order'},0.01
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,7,2800,{'interleave': 'trace-order'},0.0028
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,7,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,FIFO,LocalAllocation,5,8,10100,{'interleave': 'trace-order'},0.0101
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,8,2900,{'interleave': 'trace-order'},0.0029
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,8,2300,{'interleave': 'trace-order'},0.0023
shared_total,,trace-driven,FIFO,LocalAllocation,5,9,9700,{'interleave': 'trace-order'},0.0097
shared,0,report_locality_heavy,FIFO,LocalAllocation,5,9,2700,{'interleave': 'trace-order'},0.0027
shared,1,report_locality_heavy,FIFO,LocalAllocation,5,9,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,0,12400,{'interleave': 'trace-order'},0.0124
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,0,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,0,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,1,11400,{'interleave': 'trace-order'},0.0114
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,1,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,1,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,2,10200,{'interleave': 'trace-order'},0.0102
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,2,3200,{'interleave': 'trace-order'},0.0032
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,2,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,3,10300,{'interleave': 'trace-order'},0.0103
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,3,3200,{'interleave': 'trace-order'},0.0032
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,3,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,4,11100,{'interleave': 'trace-order'},0.0111
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,4,3100,{'interleave': 'trace-order'},0.0031
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,4,2400,{'interleave': 'trace-order'},0.0024
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,5,9500,{'interleave': 'trace-order'},0.0095
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,5,2800,{'interleave': 'trace-order'},0.0028
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,5,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,6,10000,{'interleave': 'trace-order'},0.01
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,6,3100,{'interleave': 'trace-order'},0.0031
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,6,2400,{'interleave': 'trace-order'},0.0024
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,7,9800,{'interleave': 'trace-order'},0.0098
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,7,2900,{'interleave': 'trace-order'},0.0029
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,7,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,8,9500,{'interleave': 'trace-order'},0.0095
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,8,2900,{'interleave': 'trace-order'},0.0029
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,8,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,FIFO,ProportionalAllocation,5,9,9900,{'interleave': 'trace-order'},0.0099
shared,0,report_locality_heavy,FIFO,ProportionalAllocation,5,9,3200,{'interleave': 'trace-order'},0.0032
shared,1,report_locality_heavy,FIFO,ProportionalAllocation,5,9,2500,{'interleave': 'trace-order'},0.0025
shared_total,,trace-driven,LRU,GlobalAllocation,5,0,18700,{'interleave': 'trace-order'},0.0187
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,0,6000,{'interleave': 'trace-order'},0.006
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,0,6500,{'interleave': 'trace-order'},0.0065
shared_total,,trace-driven,LRU,GlobalAllocation,5,1,17300,{'interleave': 'trace-order'},0.0173
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,1,6000,{'interleave': 'trace-order'},0.006
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,1,5900,{'interleave': 'trace-order'},0.0059
shared_total,,trace-driven,LRU,GlobalAllocation,5,2,14900,{'interleave': 'trace-order'},0.0149
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,2,4800,{'interleave': 'trace-order'},0.0048
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,2,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,LRU,GlobalAllocation,5,3,16000,{'interleave': 'trace-order'},0.016
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,3,5800,{'interleave': 'trace-order'},0.0058
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,3,5400,{'interleave': 'trace-order'},0.0054
shared_total,,trace-driven,LRU,GlobalAllocation,5,4,14300,{'interleave': 'trace-order'},0.0143
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,4,4600,{'interleave': 'trace-order'},0.0046
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,4,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,LRU,GlobalAllocation,5,5,13900,{'interleave': 'trace-order'},0.0139
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,5,4400,{'interleave': 'trace-order'},0.0044
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,5,4900,{'interleave': 'trace-order'},0.0049
shared_total,,trace-driven,LRU,GlobalAllocation,5,6,14200,{'interleave': 'trace-order'},0.0142
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,6,4700,{'interleave': 'trace-order'},0.0047
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,6,4800,{'interleave': 'trace-order'},0.0048
shared_total,,trace-driven,LRU,GlobalAllocation,5,7,13700,{'interleave': 'trace-order'},0.0137
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,7,4300,{'interleave': 'trace-order'},0.0043
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,7,4800,{'interleave': 'trace-order'},0.0048
shared_total,,trace-driven,LRU,GlobalAllocation,5,8,13700,{'interleave': 'trace-order'},0.0137
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,8,4200,{'interleave': 'trace-order'},0.0042
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,8,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,LRU,GlobalAllocation,5,9,13600,{'interleave': 'trace-order'},0.0136
shared,0,report_locality_heavy,LRU,GlobalAllocation,5,9,4600,{'interleave': 'trace-order'},0.0046
shared,1,report_locality_heavy,LRU,GlobalAllocation,5,9,4700,{'interleave': 'trace-order'},0.0047
shared_total,,trace-driven,LRU,LocalAllocation,5,0,13900,{'interleave': 'trace-order'},0.0139
shared,0,report_locality_heavy,LRU,LocalAllocation,5,0,4600,{'interleave': 'trace-order'},0.0046
shared,1,report_locality_heavy,LRU,LocalAllocation,5,0,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,LRU,LocalAllocation,5,1,13700,{'interleave': 'trace-order'},0.0137
shared,0,report_locality_heavy,LRU,LocalAllocation,5,1,4900,{'interleave': 'trace-order'},0.0049
shared,1,report_locality_heavy,LRU,LocalAllocation,5,1,3800,{'interleave': 'trace-order'},0.0038
shared_total,,trace-driven,LRU,LocalAllocation,5,2,11600,{'interleave': 'trace-order'},0.0116
shared,0,report_locality_heavy,LRU,LocalAllocation,5,2,3700,{'interleave': 'trace-order'},0.0037
shared,1,report_locality_heavy,LRU,LocalAllocation,5,2,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,LocalAllocation,5,3,11900,{'interleave': 'trace-order'},0.0119
shared,0,report_locality_heavy,LRU,LocalAllocation,5,3,3700,{'interleave': 'trace-order'},0.0037
shared,1,report_locality_heavy,LRU,LocalAllocation,5,3,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,LocalAllocation,5,4,11300,{'interleave': 'trace-order'},0.0113
shared,0,report_locality_heavy,LRU,LocalAllocation,5,4,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,LRU,LocalAllocation,5,4,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,LRU,LocalAllocation,5,5,11800,{'interleave': 'trace-order'},0.0118
shared,0,report_locality_heavy,LRU,LocalAllocation,5,5,3700,{'interleave': 'trace-order'},0.0037
shared,1,report_locality_heavy,LRU,LocalAllocation,5,5,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,LocalAllocation,5,6,11600,{'interleave': 'trace-order'},0.0116
shared,0,report_locality_heavy,LRU,LocalAllocation,5,6,3800,{'interleave': 'trace-order'},0.0038
shared,1,report_locality_heavy,LRU,LocalAllocation,5,6,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,LRU,LocalAllocation,5,7,11400,{'interleave': 'trace-order'},0.0114
shared,0,report_locality_heavy,LRU,LocalAllocation,5,7,3700,{'interleave': 'trace-order'},0.0037
shared,1,report_locality_heavy,LRU,LocalAllocation,5,7,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,LocalAllocation,5,8,11000,{'interleave': 'trace-order'},0.011
shared,0,report_locality_heavy,LRU,LocalAllocation,5,8,3400,{'interleave': 'trace-order'},0.0034
shared,1,report_locality_heavy,LRU,LocalAllocation,5,8,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,LRU,LocalAllocation,5,9,11400,{'interleave': 'trace-order'},0.0114
shared,0,report_locality_heavy,LRU,LocalAllocation,5,9,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,LRU,LocalAllocation,5,9,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,LRU,ProportionalAllocation,5,0,13900,{'interleave': 'trace-order'},0.0139
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,0,4400,{'interleave': 'trace-order'},0.0044
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,0,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,LRU,ProportionalAllocation,5,1,13400,{'interleave': 'trace-order'},0.0134
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,1,4600,{'interleave': 'trace-order'},0.0046
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,1,3500,{'interleave': 'trace-order'},0.0035
shared_total,,trace-driven,LRU,ProportionalAllocation,5,2,11900,{'interleave': 'trace-order'},0.0119
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,2,4000,{'interleave': 'trace-order'},0.004
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,2,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,LRU,ProportionalAllocation,5,3,11600,{'interleave': 'trace-order'},0.0116
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,3,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,3,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,LRU,ProportionalAllocation,5,4,11500,{'interleave': 'trace-order'},0.0115
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,4,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,4,3000,{'interleave': 'trace-order'},0.003
shared_total,,trace-driven,LRU,ProportionalAllocation,5,5,11100,{'interleave': 'trace-order'},0.0111
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,5,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,5,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,ProportionalAllocation,5,6,10900,{'interleave': 'trace-order'},0.0109
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,6,3300,{'interleave': 'trace-order'},0.0033
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,6,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,ProportionalAllocation,5,7,10900,{'interleave': 'trace-order'},0.0109
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,7,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,7,2900,{'interleave': 'trace-order'},0.0029
shared_total,,trace-driven,LRU,ProportionalAllocation,5,8,11200,{'interleave': 'trace-order'},0.0112
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,8,3700,{'interleave': 'trace-order'},0.0037
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,8,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,LRU,ProportionalAllocation,5,9,11200,{'interleave': 'trace-order'},0.0112
shared,0,report_locality_heavy,LRU,ProportionalAllocation,5,9,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,LRU,ProportionalAllocation,5,9,3500,{'interleave': 'trace-order'},0.0035
shared_total,,trace-driven,NRU,GlobalAllocation,5,0,18100,{'interleave': 'trace-order'},0.0181
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,0,5700,{'interleave': 'trace-order'},0.0057
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,0,5900,{'interleave': 'trace-order'},0.0059
shared_total,,trace-driven,NRU,GlobalAllocation,5,1,16200,{'interleave': 'trace-order'},0.0162
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,1,5200,{'interleave': 'trace-order'},0.0052
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,1,5600,{'interleave': 'trace-order'},0.0056
shared_total,,trace-driven,NRU,GlobalAllocation,5,2,14200,{'interleave': 'trace-order'},0.0142
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,2,4800,{'interleave': 'trace-order'},0.0048
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,2,5000,{'interleave': 'trace-order'},0.005
shared_total,,trace-driven,NRU,GlobalAllocation,5,3,15600,{'interleave': 'trace-order'},0.0156
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,3,6200,{'interleave': 'trace-order'},0.0062
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,3,4800,{'interleave': 'trace-order'},0.0048
shared_total,,trace-driven,NRU,GlobalAllocation,5,4,13500,{'interleave': 'trace-order'},0.0135
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,4,4400,{'interleave': 'trace-order'},0.0044
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,4,4500,{'interleave': 'trace-order'},0.0045
shared_total,,trace-driven,NRU,GlobalAllocation,5,5,14800,{'interleave': 'trace-order'},0.0148
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,5,4600,{'interleave': 'trace-order'},0.0046
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,5,4700,{'interleave': 'trace-order'},0.0047
shared_total,,trace-driven,NRU,GlobalAllocation,5,6,13600,{'interleave': 'trace-order'},0.0136
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,6,4300,{'interleave': 'trace-order'},0.0043
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,6,4800,{'interleave': 'trace-order'},0.0048
shared_total,,trace-driven,NRU,GlobalAllocation,5,7,13200,{'interleave': 'trace-order'},0.0132
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,7,4100,{'interleave': 'trace-order'},0.0041
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,7,4600,{'interleave': 'trace-order'},0.0046
shared_total,,trace-driven,NRU,GlobalAllocation,5,8,14300,{'interleave': 'trace-order'},0.0143
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,8,4300,{'interleave': 'trace-order'},0.0043
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,8,4700,{'interleave': 'trace-order'},0.0047
shared_total,,trace-driven,NRU,GlobalAllocation,5,9,13100,{'interleave': 'trace-order'},0.0131
shared,0,report_locality_heavy,NRU,GlobalAllocation,5,9,4300,{'interleave': 'trace-order'},0.0043
shared,1,report_locality_heavy,NRU,GlobalAllocation,5,9,4200,{'interleave': 'trace-order'},0.0042
shared_total,,trace-driven,NRU,LocalAllocation,5,0,16600,{'interleave': 'trace-order'},0.0166
shared,0,report_locality_heavy,NRU,LocalAllocation,5,0,4100,{'interleave': 'trace-order'},0.0041
shared,1,report_locality_heavy,NRU,LocalAllocation,5,0,3500,{'interleave': 'trace-order'},0.0035
shared_total,,trace-driven,NRU,LocalAllocation,5,1,13100,{'interleave': 'trace-order'},0.0131
shared,0,report_locality_heavy,NRU,LocalAllocation,5,1,4800,{'interleave': 'trace-order'},0.0048
shared,1,report_locality_heavy,NRU,LocalAllocation,5,1,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,NRU,LocalAllocation,5,2,11400,{'interleave': 'trace-order'},0.0114
shared,0,report_locality_heavy,NRU,LocalAllocation,5,2,3800,{'interleave': 'trace-order'},0.0038
shared,1,report_locality_heavy,NRU,LocalAllocation,5,2,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,NRU,LocalAllocation,5,3,11600,{'interleave': 'trace-order'},0.0116
shared,0,report_locality_heavy,NRU,LocalAllocation,5,3,3700,{'interleave': 'trace-order'},0.0037
shared,1,report_locality_heavy,NRU,LocalAllocation,5,3,3400,{'interleave': 'trace-order'},0.0034
shared_total,,trace-driven,NRU,LocalAllocation,5,4,11000,{'interleave': 'trace-order'},0.011
shared,0,report_locality_heavy,NRU,LocalAllocation,5,4,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,NRU,LocalAllocation,5,4,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,NRU,LocalAllocation,5,5,11100,{'interleave': 'trace-order'},0.0111
shared,0,report_locality_heavy,NRU,LocalAllocation,5,5,3400,{'interleave': 'trace-order'},0.0034
shared,1,report_locality_heavy,NRU,LocalAllocation,5,5,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,NRU,LocalAllocation,5,6,10700,{'interleave': 'trace-order'},0.0107
shared,0,report_locality_heavy,NRU,LocalAllocation,5,6,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,NRU,LocalAllocation,5,6,2900,{'interleave': 'trace-order'},0.0029
shared_total,,trace-driven,NRU,LocalAllocation,5,7,10900,{'interleave': 'trace-order'},0.0109
shared,0,report_locality_heavy,NRU,LocalAllocation,5,7,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,NRU,LocalAllocation,5,7,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,NRU,LocalAllocation,5,8,10600,{'interleave': 'trace-order'},0.0106
shared,0,report_locality_heavy,NRU,LocalAllocation,5,8,3300,{'interleave': 'trace-order'},0.0033
shared,1,report_locality_heavy,NRU,LocalAllocation,5,8,2600,{'interleave': 'trace-order'},0.0026
shared_total,,trace-driven,NRU,LocalAllocation,5,9,10100,{'interleave': 'trace-order'},0.0101
shared,0,report_locality_heavy,NRU,LocalAllocation,5,9,3300,{'interleave': 'trace-order'},0.0033
shared,1,report_locality_heavy,NRU,LocalAllocation,5,9,2800,{'interleave': 'trace-order'},0.0028
shared_total,,trace-driven,NRU,ProportionalAllocation,5,0,13100,{'interleave': 'trace-order'},0.0131
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,0,3900,{'interleave': 'trace-order'},0.0039
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,0,3700,{'interleave': 'trace-order'},0.0037
shared_total,,trace-driven,NRU,ProportionalAllocation,5,1,12700,{'interleave': 'trace-order'},0.0127
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,1,4200,{'interleave': 'trace-order'},0.0042
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,1,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,NRU,ProportionalAllocation,5,2,11500,{'interleave': 'trace-order'},0.0115
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,2,3800,{'interleave': 'trace-order'},0.0038
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,2,3200,{'interleave': 'trace-order'},0.0032
shared_total,,trace-driven,NRU,ProportionalAllocation,5,3,11100,{'interleave': 'trace-order'},0.0111
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,3,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,3,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,NRU,ProportionalAllocation,5,4,11100,{'interleave': 'trace-order'},0.0111
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,4,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,4,3300,{'interleave': 'trace-order'},0.0033
shared_total,,trace-driven,NRU,ProportionalAllocation,5,5,11100,{'interleave': 'trace-order'},0.0111
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,5,3600,{'interleave': 'trace-order'},0.0036
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,5,3100,{'interleave': 'trace-order'},0.0031
shared_total,,trace-driven,NRU,ProportionalAllocation,5,6,10500,{'interleave': 'trace-order'},0.0105
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,6,3300,{'interleave': 'trace-order'},0.0033
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,6,2900,{'interleave': 'trace-order'},0.0029
shared_total,,trace-driven,NRU,ProportionalAllocation,5,7,10500,{'interleave': 'trace-order'},0.0105
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,7,3500,{'interleave': 'trace-order'},0.0035
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,7,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,NRU,ProportionalAllocation,5,8,10800,{'interleave': 'trace-order'},0.0108
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,8,3300,{'interleave': 'trace-order'},0.0033
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,8,2900,{'interleave': 'trace-order'},0.0029
shared_total,,trace-driven,NRU,ProportionalAllocation,5,9,10500,{'interleave': 'trace-order'},0.0105
shared,0,report_locality_heavy,NRU,ProportionalAllocation,5,9,3100,{'interleave': 'trace-order'},0.0031
shared,1,report_locality_heavy,NRU,ProportionalAllocation,5,9,2700,{'interleave': 'trace-order'},0.0027
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,0,17500,{'interleave': 'trace-order'},0.0175
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,0,5300,{'interleave': 'trace-order'},0.0053
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,0,5500,{'interleave': 'trace-order'},0.0055
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,1,15600,{'interleave': 'trace-order'},0.0156
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,1,5300,{'interleave': 'trace-order'},0.0053
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,1,5500,{'interleave': 'trace-order'},0.0055
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,2,14100,{'interleave': 'trace-order'},0.0141
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,2,4600,{'interleave': 'trace-order'},0.0046
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,2,4900,{'interleave': 'trace-order'},0.0049
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,3,16400,{'interleave': 'trace-order'},0.0164
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,3,5800,{'interleave': 'trace-order'},0.0058
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,3,5300,{'interleave': 'trace-order'},0.0053
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,4,13200,{'interleave': 'trace-order'},0.0132
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,4,4100,{'interleave': 'trace-order'},0.0041
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,4,4500,{'interleave': 'trace-order'},0.0045
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,5,12800,{'interleave': 'trace-order'},0.0128
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,5,4000,{'interleave': 'trace-order'},0.004
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,5,4300,{'interleave': 'trace-order'},0.0043
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,6,13500,{'interleave': 'trace-order'},0.0135
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,6,4000,{'interleave': 'trace-order'},0.004
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,6,4500,{'interleave': 'trace-order'},0.0045
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,7,13100,{'interleave': 'trace-order'},0.0131
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,7,3900,{'interleave': 'trace-order'},0.0039
shared,1,report_locality_heavy,SecondChance,GlobalAllocation,5,7,4300,{'interleave': 'trace-order'},0.0043
shared_total,,trace-driven,SecondChance,GlobalAllocation,5,8,13200,{'interleave': 'trace-order'},0.0132
shared,0,report_locality_heavy,SecondChance,GlobalAllocation,5,8,4300,{'interleave': 'trace-order'},0.0043
