mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
isolation,1,sample_trace,LRU,GlobalAllocation,6,1,6200,{'trace_kind': 'trace'},0.0062
isolation,0,sample_trace,LRU,LocalAllocation,6,0,18600,{'trace_kind': 'trace'},0.0186
isolation,1,sample_trace,LRU,LocalAllocation,6,0,4600,{'trace_kind': 'trace'},0.0046
isolation,0,sample_trace,LRU,LocalAllocation,6,1,6300,{'trace_kind': 'trace'},0.0063
isolation,1,sample_trace,LRU,LocalAllocation,6,1,4700,{'trace_kind': 'trace'},0.0047
isolation,0,sample_trace,LRU,ProportionalAllocation,6,0,5600,{'trace_kind': 'trace'},0.0056
isolation,1,sample_trace,LRU,ProportionalAllocation,6,0,5800,{'trace_kind': 'trace'},0.0058
isolation,0,sample_trace,LRU,ProportionalAllocation,6,1,4700,{'trace_kind': 'trace'},0.0047
isolation,1,sample_trace,LRU,ProportionalAllocation,6,1,4900,{'trace_kind': 'trace'},0.0049
isolation,0,sample_trace,NRU,GlobalAllocation,6,0,5700,{'trace_kind': 'trace'},0.0057
isolation,1,sample_trace,NRU,GlobalAllocation,6,0,5800,{'trace_kind': 'trace'},0.0058
isolation,0,sample_trace,NRU,GlobalAllocation,6,1,15000,{'trace_kind': 'trace'},0.015
isolation,1,sample_trace,NRU,GlobalAllocation,6,1,9400,{'trace_kind': 'trace'},0.0094
isolation,0,sample_trace,NRU,LocalAllocation,6,0,6900,{'trace_kind': 'trace'},0.0069
isolation,1,sample_trace,NRU,LocalAllocation,6,0,4800,{'trace_kind': 'trace'},0.0048
isolation,0,sample_trace,NRU,LocalAllocation,6,1,4800,{'trace_kind': 'trace'},0.0048
isolation,1,sample_trace,NRU,LocalAllocation,6,1,3400,{'trace_kind': 'trace'},0.0034
isolation,0,sample_trace,NRU,ProportionalAllocation,6,0,4800,{'trace_kind': 'trace'},0.0048
isolation,1,sample_trace,NRU,ProportionalAllocation,6,0,5100,{'trace_kind': 'trace'},0.0051
isolation,0,sample_trace,NRU,ProportionalAllocation,6,1,3900,{'trace_kind': 'trace'},0.0039
isolation,1,sample_trace,NRU,ProportionalAllocation,6,1,223300,{'trace_kind': 'trace'},0.2233
isolation,0,sample_trace,SecondChance,GlobalAllocation,6,0,4700,{'trace_kind': 'trace'},0.0047
isolation,1,sample_trace,SecondChance,GlobalAllocation,6,0,5000,{'trace_kind': 'trace'},0.005
isolation,0,sample_trace,SecondChance,GlobalAllocation,6,1,5800,{'trace_kind': 'trace'},0.0058
isolation,1,sample_trace,SecondChance,GlobalAllocation,6,1,5300,{'trace_kind': 'trace'},0.0053
isolation,0,sample_trace,SecondChance,LocalAllocation,6,0,6500,{'trace_kind': 'trace'},0.0065
isolation,1,sample_trace,SecondChance,LocalAllocation,6,0,4300,{'trace_kind': 'trace'},0.0043
isolation,0,sample_trace,SecondChance,LocalAllocation,6,1,4700,{'trace_kind': 'trace'},0.0047
isolation,1,sample_trace,SecondChance,LocalAllocation,6,1,4300,{'trace_kind': 'trace'},0.0043
