mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared_total,,high_locality,FIFO,GlobalAllocation,241,3,3011400,{'interleave': 'random'},3.0114
shared,0,high_locality,FIFO,GlobalAllocation,241,3,528900,{'interleave': 'random'},0.5289
shared,1,high_locality,FIFO,GlobalAllocation,241,3,608300,{'interleave': 'random'},0.6083
shared,2,high_locality,FIFO,GlobalAllocation,241,3,609300,{'interleave': 'random'},0.6093
shared,3,high_locality,FIFO,GlobalAllocation,241,3,601900,{'interleave': 'random'},0.6019
shared_total,,high_locality,FIFO,GlobalAllocation,241,4,2941500,{'interleave': 'random'},2.9415
shared,0,high_locality,FIFO,GlobalAllocation,241,4,514800,{'interleave': 'random'},0.5148
shared,1,high_locality,FIFO,GlobalAllocation,241,4,578500,{'interleave': 'random'},0.5785
shared,2,high_locality,FIFO,GlobalAllocation,241,4,593800,{'interleave': 'random'},0.5938
shared,3,high_locality,FIFO,GlobalAllocation,241,4,595500,{'interleave': 'random'},0.5955
shared_total,,high_locality,FIFO,GlobalAllocation,241,5,4914300,{'interleave': 'random'},4.9143
shared,0,high_locality,FIFO,GlobalAllocation,241,5,861400,{'interleave': 'random'},0.8614
shared,1,high_locality,FIFO,GlobalAllocation,241,5,982900,{'interleave': 'random'},0.9829
shared,2,high_locality,FIFO,GlobalAllocation,241,5,978200,{'interleave': 'random'},0.9782
shared,3,high_locality,FIFO,GlobalAllocation,241,5,1000100,{'interleave': 'random'},1.0001
shared_total,,high_locality,FIFO,GlobalAllocation,241,6,2950000,{'interleave': 'random'},2.95
shared,0,high_locality,FIFO,GlobalAllocation,241,6,521400,{'interleave': 'random'},0.5214
shared,1,high_locality,FIFO,GlobalAllocation,241,6,582600,{'interleave': 'random'},0.5826
shared,2,high_locality,FIFO,GlobalAllocation,241,6,591100,{'interleave': 'random'},0.5911
shared,3,high_locality,FIFO,GlobalAllocation,241,6,602600,{'interleave': 'random'},0.6026
shared_total,,high_locality,FIFO,GlobalAllocation,241,7,2938800,{'interleave': 'random'},2.9388
shared,0,high_locality,FIFO,GlobalAllocation,241,7,516700,{'interleave': 'random'},0.5167
shared,1,high_locality,FIFO,GlobalAllocation,241,7,583900,{'interleave': 'random'},0.5839
shared,2,high_locality,FIFO,GlobalAllocation,241,7,596400,{'interleave': 'random'},0.5964
shared,3,high_locality,FIFO,GlobalAllocation,241,7,598300,{'interleave': 'random'},0.5983
shared_total,,high_locality,FIFO,LocalAllocation,241,0,2087800,{'interleave': 'random'},2.0878
shared,0,high_locality,FIFO,LocalAllocation,241,0,352400,{'interleave': 'random'},0.3524
shared,1,high_locality,FIFO,LocalAllocation,241,0,360600,{'interleave': 'random'},0.3606
shared,2,high_locality,FIFO,LocalAllocation,241,0,366900,{'interleave': 'random'},0.3669
shared,3,high_locality,FIFO,LocalAllocation,241,0,390800,{'interleave': 'random'},0.3908
shared_total,,high_locality,FIFO,LocalAllocation,241,1,2107600,{'interleave': 'random'},2.1076
shared,0,high_locality,FIFO,LocalAllocation,241,1,353400,{'interleave': 'random'},0.3534
shared,1,high_locality,FIFO,LocalAllocation,241,1,357400,{'interleave': 'random'},0.3574
shared,2,high_locality,FIFO,LocalAllocation,241,1,366000,{'interleave': 'random'},0.366
shared,3,high_locality,FIFO,LocalAllocation,241,1,382900,{'interleave': 'random'},0.3829
shared_total,,high_locality,FIFO,LocalAllocation,241,2,2150600,{'interleave': 'random'},2.1506
shared,0,high_locality,FIFO,LocalAllocation,241,2,355600,{'interleave': 'random'},0.3556
shared,1,high_locality,FIFO,LocalAllocation,241,2,357900,{'interleave': 'random'},0.3579
shared,2,high_locality,FIFO,LocalAllocation,241,2,392800,{'interleave': 'random'},0.3928
shared,3,high_locality,FIFO,LocalAllocation,241,2,396300,{'interleave': 'random'},0.3963
shared_total,,high_locality,FIFO,LocalAllocation,241,3,2260800,{'interleave': 'random'},2.2608
shared,0,high_locality,FIFO,LocalAllocation,241,3,380500,{'interleave': 'random'},0.3805
shared,1,high_locality,FIFO,LocalAllocation,241,3,383700,{'interleave': 'random'},0.3837
shared,2,high_locality,FIFO,LocalAllocation,241,3,408400,{'interleave': 'random'},0.4084
shared,3,high_locality,FIFO,LocalAllocation,241,3,409100,{'interleave': 'random'},0.4091
shared_total,,high_locality,FIFO,LocalAllocation,241,4,2145900,{'interleave': 'random'},2.1459
shared,0,high_locality,FIFO,LocalAllocation,241,4,364800,{'interleave': 'random'},0.3648
shared,1,high_locality,FIFO,LocalAllocation,241,4,358700,{'interleave': 'random'},0.3587
shared,2,high_locality,FIFO,LocalAllocation,241,4,376700,{'interleave': 'random'},0.3767
shared,3,high_locality,FIFO,LocalAllocation,241,4,408300,{'interleave': 'random'},0.4083
shared_total,,high_locality,FIFO,LocalAllocation,241,5,2290700,{'interleave': 'random'},2.2907
shared,0,high_locality,FIFO,LocalAllocation,241,5,520200,{'interleave': 'random'},0.5202
shared,1,high_locality,FIFO,LocalAllocation,241,5,370500,{'interleave': 'random'},0.3705
shared,2,high_locality,FIFO,LocalAllocation,241,5,376400,{'interleave': 'random'},0.3764
shared,3,high_locality,FIFO,LocalAllocation,241,5,384000,{'interleave': 'random'},0.384
shared_total,,high_locality,FIFO,LocalAllocation,241,6,2061300,{'interleave': 'random'},2.0613
shared,0,high_locality,FIFO,LocalAllocation,241,6,349900,{'interleave': 'random'},0.3499
shared,1,high_locality,FIFO,LocalAllocation,241,6,352000,{'interleave': 'random'},0.352
shared,2,high_locality,FIFO,LocalAllocation,241,6,361100,{'interleave': 'random'},0.3611
shared,3,high_locality,FIFO,LocalAllocation,241,6,371800,{'interleave': 'random'},0.3718
shared_total,,high_locality,FIFO,LocalAllocation,241,7,2065900,{'interleave': 'random'},2.0659
shared,0,high_locality,FIFO,LocalAllocation,241,7,335300,{'interleave': 'random'},0.3353
shared,1,high_locality,FIFO,LocalAllocation,241,7,355900,{'interleave': 'random'},0.3559
shared,2,high_locality,FIFO,LocalAllocation,241,7,373000,{'interleave': 'random'},0.373
shared,3,high_locality,FIFO,LocalAllocation,241,7,390300,{'interleave': 'random'},0.3903
shared_total,,high_locality,LRU,GlobalAllocation,241,0,3787000,{'interleave': 'random'},3.787
shared,0,high_locality,LRU,GlobalAllocation,241,0,701500,{'interleave': 'random'},0.7015
shared,1,high_locality,LRU,GlobalAllocation,241,0,815400,{'interleave': 'random'},0.8154
shared,2,high_locality,LRU,GlobalAllocation,241,0,791800,{'interleave': 'random'},0.7918
shared,3,high_locality,LRU,GlobalAllocation,241,0,807100,{'interleave': 'random'},0.8071
shared_total,,high_locality,LRU,GlobalAllocation,241,1,3970400,{'interleave': 'random'},3.9704
shared,0,high_locality,LRU,GlobalAllocation,241,1,738300,{'interleave': 'random'},0.7383
shared,1,high_locality,LRU,GlobalAllocation,241,1,831900,{'interleave': 'random'},0.8319
shared,2,high_locality,LRU,GlobalAllocation,241,1,849000,{'interleave': 'random'},0.849
shared,3,high_locality,LRU,GlobalAllocation,241,1,848900,{'interleave': 'random'},0.8489
shared_total,,high_locality,LRU,GlobalAllocation,241,2,3792700,{'interleave': 'random'},3.7927
shared,0,high_locality,LRU,GlobalAllocation,241,2,699700,{'interleave': 'random'},0.6997
shared,1,high_locality,LRU,GlobalAllocation,241,2,787000,{'interleave': 'random'},0.787
shared,2,high_locality,LRU,GlobalAllocation,241,2,814500,{'interleave': 'random'},0.8145
shared,3,high_locality,LRU,GlobalAllocation,241,2,814800,{'interleave': 'random'},0.8148
shared_total,,high_locality,LRU,GlobalAllocation,241,3,3827800,{'interleave': 'random'},3.8278
shared,0,high_locality,LRU,GlobalAllocation,241,3,697900,{'interleave': 'random'},0.6979
shared,1,high_locality,LRU,GlobalAllocation,241,3,812800,{'interleave': 'random'},0.8128
shared,2,high_locality,LRU,GlobalAllocation,241,3,815600,{'interleave': 'random'},0.8156
shared,3,high_locality,LRU,GlobalAllocation,241,3,808500,{'interleave': 'random'},0.8085
shared_total,,high_locality,LRU,GlobalAllocation,241,4,3711500,{'interleave': 'random'},3.7115
shared,0,high_locality,LRU,GlobalAllocation,241,4,697400,{'interleave': 'random'},0.6974
shared,1,high_locality,LRU,GlobalAllocation,241,4,767300,{'interleave': 'random'},0.7673
shared,2,high_locality,LRU,GlobalAllocation,241,4,790500,{'interleave': 'random'},0.7905
shared,3,high_locality,LRU,GlobalAllocation,241,4,785500,{'interleave': 'random'},0.7855
shared_total,,high_locality,LRU,GlobalAllocation,241,5,3788600,{'interleave': 'random'},3.7886
shared,0,high_locality,LRU,GlobalAllocation,241,5,728900,{'interleave': 'random'},0.7289
shared,1,high_locality,LRU,GlobalAllocation,241,5,783200,{'interleave': 'random'},0.7832
shared,2,high_locality,LRU,GlobalAllocation,241,5,800100,{'interleave': 'random'},0.8001
shared,3,high_locality,LRU,GlobalAllocation,241,5,809600,{'interleave': 'random'},0.8096
shared_total,,high_locality,LRU,GlobalAllocation,241,6,4071500,{'interleave': 'random'},4.0715
shared,0,high_locality,LRU,GlobalAllocation,241,6,743200,{'interleave': 'random'},0.7432
shared,1,high_locality,LRU,GlobalAllocation,241,6,848000,{'interleave': 'random'},0.848
shared,2,high_locality,LRU,GlobalAllocation,241,6,856200,{'interleave': 'random'},0.8562
shared,3,high_locality,LRU,GlobalAllocation,241,6,873700,{'interleave': 'random'},0.8737
shared_total,,high_locality,LRU,GlobalAllocation,241,7,5247100,{'interleave': 'random'},5.2471
shared,0,high_locality,LRU,GlobalAllocation,241,7,967300,{'interleave': 'random'},0.9673
shared,1,high_locality,LRU,GlobalAllocation,241,7,1094400,{'interleave': 'random'},1.0944
shared,2,high_locality,LRU,GlobalAllocation,241,7,1088100,{'interleave': 'random'},1.0881
shared,3,high_locality,LRU,GlobalAllocation,241,7,1144200,{'interleave': 'random'},1.1442
shared_total,,high_locality,LRU,LocalAllocation,241,0,3463300,{'interleave': 'random'},3.4633
shared,0,high_locality,LRU,LocalAllocation,241,0,613300,{'interleave': 'random'},0.6133
shared,1,high_locality,LRU,LocalAllocation,241,0,650900,{'interleave': 'random'},0.6509
shared,2,high_locality,LRU,LocalAllocation,241,0,663000,{'interleave': 'random'},0.663
shared,3,high_locality,LRU,LocalAllocation,241,0,670200,{'interleave': 'random'},0.6702
shared_total,,high_locality,LRU,LocalAllocation,241,1,2619200,{'interleave': 'random'},2.6192
shared,0,high_locality,LRU,LocalAllocation,241,1,472600,{'interleave': 'random'},0.4726
shared,1,high_locality,LRU,LocalAllocation,241,1,475600,{'interleave': 'random'},0.4756
shared,2,high_locality,LRU,LocalAllocation,241,1,495500,{'interleave': 'random'},0.4955
shared,3,high_locality,LRU,LocalAllocation,241,1,497200,{'interleave': 'random'},0.4972
shared_total,,high_locality,LRU,LocalAllocation,241,2,2597500,{'interleave': 'random'},2.5975
shared,0,high_locality,LRU,LocalAllocation,241,2,463800,{'interleave': 'random'},0.4638
shared,1,high_locality,LRU,LocalAllocation,241,2,463700,{'interleave': 'random'},0.4637
shared,2,high_locality,LRU,LocalAllocation,241,2,494900,{'interleave': 'random'},0.4949
shared,3,high_locality,LRU,LocalAllocation,241,2,492100,{'interleave': 'random'},0.4921
shared_total,,high_locality,LRU,LocalAllocation,241,3,2795400,{'interleave': 'random'},2.7954
shared,0,high_locality,LRU,LocalAllocation,241,3,514100,{'interleave': 'random'},0.5141
shared,1,high_locality,LRU,LocalAllocation,241,3,498400,{'interleave': 'random'},0.4984
shared,2,high_locality,LRU,LocalAllocation,241,3,510000,{'interleave': 'random'},0.51
shared,3,high_locality,LRU,LocalAllocation,241,3,521200,{'interleave': 'random'},0.5212
shared_total,,high_locality,LRU,LocalAllocation,241,4,2621200,{'interleave': 'random'},2.6212
shared,0,high_locality,LRU,LocalAllocation,241,4,475900,{'interleave': 'random'},0.4759
shared,1,high_locality,LRU,LocalAllocation,241,4,473200,{'interleave': 'random'},0.4732
shared,2,high_locality,LRU,LocalAllocation,241,4,490900,{'interleave': 'random'},0.4909
shared,3,high_locality,LRU,LocalAllocation,241,4,517600,{'interleave': 'random'},0.5176
shared_total,,high_locality,LRU,LocalAllocation,241,5,3094400,{'interleave': 'random'},3.0944
shared,0,high_locality,LRU,LocalAllocation,241,5,563200,{'interleave': 'random'},0.5632
shared,1,high_locality,LRU,LocalAllocation,241,5,586100,{'interleave': 'random'},0.5861
shared,2,high_locality,LRU,LocalAllocation,241,5,580200,{'interleave': 'random'},0.5802
shared,3,high_locality,LRU,LocalAllocation,241,5,586700,{'interleave': 'random'},0.5867
shared_total,,high_locality,LRU,LocalAllocation,241,6,8616900,{'interleave': 'random'},8.6169
shared,0,high_locality,LRU,LocalAllocation,241,6,2583200,{'interleave': 'random'},2.5832
shared,1,high_locality,LRU,LocalAllocation,241,6,1303900,{'interleave': 'random'},1.3039
shared,2,high_locality,LRU,LocalAllocation,241,6,1068900,{'interleave': 'random'},1.0689
shared,3,high_locality,LRU,LocalAllocation,241,6,1050600,{'interleave': 'random'},1.0506
shared_total,,high_locality,LRU,LocalAllocation,241,7,2711300,{'interleave': 'random'},2.7113
shared,0,high_locality,LRU,LocalAllocation,241,7,493200,{'interleave': 'random'},0.4932
shared,1,high_locality,LRU,LocalAllocation,241,7,505200,{'interleave': 'random'},0.5052
shared,2,high_locality,LRU,LocalAllocation,241,7,526600,{'interleave': 'random'},0.5266
shared,3,high_locality,LRU,LocalAllocation,241,7,530900,{'interleave': 'random'},0.5309
shared_total,,high_locality,WSClock,GlobalAllocation,241,0,5375100,{'interleave': 'random'},5.3751
shared,0,high_locality,WSClock,GlobalAllocation,241,0,995200,{'interleave': 'random'},0.9952
shared,1,high_locality,WSClock,GlobalAllocation,241,0,1127500,{'interleave': 'random'},1.1275
shared,2,high_locality,WSClock,GlobalAllocation,241,0,1142100,{'interleave': 'random'},1.1421
shared,3,high_locality,WSClock,GlobalAllocation,241,0,1173400,{'interleave': 'random'},1.1734
shared_total,,high_locality,WSClock,GlobalAllocation,241,1,8059200,{'interleave': 'random'},8.0592
shared,0,high_locality,WSClock,GlobalAllocation,241,1,1301000,{'interleave': 'random'},1.301
shared,1,high_locality,WSClock,GlobalAllocation,241,1,2271000,{'interleave': 'random'},2.271
shared,2,high_locality,WSClock,GlobalAllocation,241,1,1569800,{'interleave': 'random'},1.5698
shared,3,high_locality,WSClock,GlobalAllocation,241,1,1649700,{'interleave': 'random'},1.6497
shared_total,,high_locality,WSClock,GlobalAllocation,241,2,3852200,{'interleave': 'random'},3.8522
shared,0,high_locality,WSClock,GlobalAllocation,241,2,699100,{'interleave': 'random'},0.6991
shared,1,high_locality,WSClock,GlobalAllocation,241,2,781300,{'interleave': 'random'},0.7813
shared,2,high_locality,WSClock,GlobalAllocation,241,2,829200,{'interleave': 'random'},0.8292
shared,3,high_locality,WSClock,GlobalAllocation,241,2,886500,{'interleave': 'random'},0.8865
shared_total,,high_locality,WSClock,GlobalAllocation,241,3,3822800,{'interleave': 'random'},3.8228
shared,0,high_locality,WSClock,GlobalAllocation,241,3,676500,{'interleave': 'random'},0.6765
shared,1,high_locality,WSClock,GlobalAllocation,241,3,808000,{'interleave': 'random'},0.808
shared,2,high_locality,WSClock,GlobalAllocation,241,3,849300,{'interleave': 'random'},0.8493
shared,3,high_locality,WSClock,GlobalAllocation,241,3,841600,{'interleave': 'random'},0.8416
shared_total,,high_locality,WSClock,GlobalAllocation,241,4,3843700,{'interleave': 'random'},3.8437
shared,0,high_locality,WSClock,GlobalAllocation,241,4,715700,{'interleave': 'random'},0.7157
shared,1,high_locality,WSClock,GlobalAllocation,241,4,806000,{'interleave': 'random'},0.806
shared,2,high_locality,WSClock,GlobalAllocation,241,4,817000,{'interleave': 'random'},0.817
shared,3,high_locality,WSClock,GlobalAllocation,241,4,855900,{'interleave': 'random'},0.8559
shared_total,,high_locality,WSClock,GlobalAllocation,241,5,3897200,{'interleave': 'random'},3.8972
shared,0,high_locality,WSClock,GlobalAllocation,241,5,700700,{'interleave': 'random'},0.7007
shared,1,high_locality,WSClock,GlobalAllocation,241,5,825900,{'interleave': 'random'},0.8259
shared,2,high_locality,WSClock,GlobalAllocation,241,5,846100,{'interleave': 'random'},0.8461
shared,3,high_locality,WSClock,GlobalAllocation,241,5,881100,{'interleave': 'random'},0.8811
shared_total,,high_locality,WSClock,GlobalAllocation,241,6,3876600,{'interleave': 'random'},3.8766
shared,0,high_locality,WSClock,GlobalAllocation,241,6,716000,{'interleave': 'random'},0.716
shared,1,high_locality,WSClock,GlobalAllocation,241,6,812100,{'interleave': 'random'},0.8121
shared,2,high_locality,WSClock,GlobalAllocation,241,6,837100,{'interleave': 'random'},0.8371
shared,3,high_locality,WSClock,GlobalAllocation,241,6,859500,{'interleave': 'random'},0.8595
shared_total,,high_locality,WSClock,GlobalAllocation,241,7,3846700,{'interleave': 'random'},3.8467
shared,0,high_locality,WSClock,GlobalAllocation,241,7,705600,{'interleave': 'random'},0.7056
shared,1,high_locality,WSClock,GlobalAllocation,241,7,802600,{'interleave': 'random'},0.8026
shared,2,high_locality,WSClock,GlobalAllocation,241,7,836800,{'interleave': 'random'},0.8368
shared,3,high_locality,WSClock,GlobalAllocation,241,7,848100,{'interleave': 'random'},0.8481
shared_total,,high_locality,WSClock,LocalAllocation,241,0,2673500,{'interleave': 'random'},2.6735
shared,0,high_locality,WSClock,LocalAllocation,241,0,431600,{'interleave': 'random'},0.4316
shared,1,high_locality,WSClock,LocalAllocation,241,0,457200,{'interleave': 'random'},0.4572
shared,2,high_locality,WSClock,LocalAllocation,241,0,492300,{'interleave': 'random'},0.4923
shared,3,high_locality,WSClock,LocalAllocation,241,0,621100,{'interleave': 'random'},0.6211
shared_total,,high_locality,WSClock,LocalAllocation,241,1,2557200,{'interleave': 'random'},2.5572
shared,0,high_locality,WSClock,LocalAllocation,241,1,447100,{'interleave': 'random'},0.4471
shared,1,high_locality,WSClock,LocalAllocation,241,1,455000,{'interleave': 'random'},0.455
shared,2,high_locality,WSClock,LocalAllocation,241,1,492000,{'interleave': 'random'},0.492
shared,3,high_locality,WSClock,LocalAllocation,241,1,499700,{'interleave': 'random'},0.4997
shared_total,,high_locality,WSClock,LocalAllocation,241,2,2794200,{'interleave': 'random'},2.7942
shared,0,high_locality,WSClock,LocalAllocation,241,2,454100,{'interleave': 'random'},0.4541
shared,1,high_locality,WSClock,LocalAllocation,241,2,458900,{'interleave': 'random'},0.4589
shared,2,high_locality,WSClock,LocalAllocation,241,2,527600,{'interleave': 'random'},0.5276
shared,3,high_locality,WSClock,LocalAllocation,241,2,669600,{'interleave': 'random'},0.6696
shared_total,,high_locality,WSClock,LocalAllocation,241,3,2533800,{'interleave': 'random'},2.5338
shared,0,high_locality,WSClock,LocalAllocation,241,3,430000,{'interleave': 'random'},0.43
shared,1,high_locality,WSClock,LocalAllocation,241,3,462600,{'interleave': 'random'},0.4626
shared,2,high_locality,WSClock,LocalAllocation,241,3,478700,{'interleave': 'random'},0.4787
shared,3,high_locality,WSClock,LocalAllocation,241,3,500500,{'interleave': 'random'},0.5005
shared_total,,high_locality,WSClock,LocalAllocation,241,4,2622300,{'interleave': 'random'},2.6223
shared,0,high_locality,WSClock,LocalAllocation,241,4,443400,{'interleave': 'random'},0.4434
shared,1,high_locality,WSClock,LocalAllocation,241,4,452400,{'interleave': 'random'},0.4524
shared,2,high_locality,WSClock,LocalAllocation,241,4,470800,{'interleave': 'random'},0.4708
shared,3,high_locality,WSClock,LocalAllocation,241,4,571000,{'interleave': 'random'},0.571
shared_total,,high_locality,WSClock,LocalAllocation,241,5,2557400,{'interleave': 'random'},2.5574
shared,0,high_locality,WSClock,LocalAllocation,241,5,442400,{'interleave': 'random'},0.4424
shared,1,high_locality,WSClock,LocalAllocation,241,5,491800,{'interleave': 'random'},0.4918
shared,2,high_locality,WSClock,LocalAllocation,241,5,486400,{'interleave': 'random'},0.4864
shared,3,high_locality,WSClock,LocalAllocation,241,5,485300,{'interleave': 'random'},0.4853
shared_total,,high_locality,WSClock,LocalAllocation,241,6,2489500,{'interleave': 'random'},2.4895
shared,0,high_locality,WSClock,LocalAllocation,241,6,442600,{'interleave': 'random'},0.4426
shared,1,high_locality,WSClock,LocalAllocation,241,6,444900,{'interleave': 'random'},0.4449
shared,2,high_locality,WSClock,LocalAllocation,241,6,459700,{'interleave': 'random'},0.4597
shared,3,high_locality,WSClock,LocalAllocation,241,6,488700,{'interleave': 'random'},0.4887
shared_total,,high_locality,WSClock,LocalAllocation,241,7,2553300,{'interleave': 'random'},2.5533
shared,0,high_locality,WSClock,LocalAllocation,241,7,427200,{'interleave': 'random'},0.4272
shared,1,high_locality,WSClock,LocalAllocation,241,7,463900,{'interleave': 'random'},0.4639
shared,2,high_locality,WSClock,LocalAllocation,241,7,486700,{'interleave': 'random'},0.4867
shared,3,high_locality,WSClock,LocalAllocation,241,7,510700,{'interleave': 'random'},0.5107
shared_total,,high_locality,FIFO,GlobalAllocation,301,0,2977500,{'interleave': 'random'},2.9775
shared,0,high_locality,FIFO,GlobalAllocation,301,0,521000,{'interleave': 'random'},0.521
shared,1,high_locality,FIFO,GlobalAllocation,301,0,590600,{'interleave': 'random'},0.5906
shared,2,high_locality,FIFO,GlobalAllocation,301,0,592000,{'interleave': 'random'},0.592
shared,3,high_locality,FIFO,GlobalAllocation,301,0,593600,{'interleave': 'random'},0.5936
shared_total,,high_locality,FIFO,GlobalAllocation,301,1,2890000,{'interleave': 'random'},2.89
shared,0,high_locality,FIFO,GlobalAllocation,301,1,501400,{'interleave': 'random'},0.5014
shared,1,high_locality,FIFO,GlobalAllocation,301,1,566400,{'interleave': 'random'},0.5664
shared,2,high_locality,FIFO,GlobalAllocation,301,1,579600,{'interleave': 'random'},0.5796
shared,3,high_locality,FIFO,GlobalAllocation,301,1,583600,{'interleave': 'random'},0.5836
shared_total,,high_locality,FIFO,GlobalAllocation,301,2,2918600,{'interleave': 'random'},2.9186
shared,0,high_locality,FIFO,GlobalAllocation,301,2,502900,{'interleave': 'random'},0.5029
shared,1,high_locality,FIFO,GlobalAllocation,301,2,585800,{'interleave': 'random'},0.5858
shared,2,high_locality,FIFO,GlobalAllocation,301,2,585200,{'interleave': 'random'},0.5852
shared,3,high_locality,FIFO,GlobalAllocation,301,2,578300,{'interleave': 'random'},0.5783
shared_total,,high_locality,FIFO,GlobalAllocation,301,3,2820400,{'interleave': 'random'},2.8204
shared,0,high_locality,FIFO,GlobalAllocation,301,3,486500,{'interleave': 'random'},0.4865
shared,1,high_locality,FIFO,GlobalAllocation,301,3,560600,{'interleave': 'random'},0.5606
shared,2,high_locality,FIFO,GlobalAllocation,301,3,568600,{'interleave': 'random'},0.5686
shared,3,high_locality,FIFO,GlobalAllocation,301,3,560500,{'interleave': 'random'},0.5605
shared_total,,high_locality,FIFO,GlobalAllocation,301,4,2868700,{'interleave': 'random'},2.8687
shared,0,high_locality,FIFO,GlobalAllocation,301,4,501600,{'interleave': 'random'},0.5016
shared,1,high_locality,FIFO,GlobalAllocation,301,4,560200,{'interleave': 'random'},0.5602
shared,2,high_locality,FIFO,GlobalAllocation,301,4,586900,{'interleave': 'random'},0.5869
shared,3,high_locality,FIFO,GlobalAllocation,301,4,567300,{'interleave': 'random'},0.5673
shared_total,,high_locality,FIFO,GlobalAllocation,301,5,2861300,{'interleave': 'random'},2.8613
shared,0,high_locality,FIFO,GlobalAllocation,301,5,502200,{'interleave': 'random'},0.5022
shared,1,high_locality,FIFO,GlobalAllocation,301,5,562800,{'interleave': 'random'},0.5628
shared,2,high_locality,FIFO,GlobalAllocation,301,5,576000,{'interleave': 'random'},0.576
shared,3,high_locality,FIFO,GlobalAllocation,301,5,568900,{'interleave': 'random'},0.5689
shared_total,,high_locality,FIFO,GlobalAllocation,301,6,2871700,{'interleave': 'random'},2.8717
shared,0,high_locality,FIFO,GlobalAllocation,301,6,504600,{'interleave': 'random'},0.5046
shared,1,high_locality,FIFO,GlobalAllocation,301,6,561600,{'interleave': 'random'},0.5616
shared,2,high_locality,FIFO,GlobalAllocation,301,6,571600,{'interleave': 'random'},0.5716
shared,3,high_locality,FIFO,GlobalAllocation,301,6,578500,{'interleave': 'random'},0.5785
shared_total,,high_locality,FIFO,GlobalAllocation,301,7,5964600,{'interleave': 'random'},5.9646
shared,0,high_locality,FIFO,GlobalAllocation,301,7,1015800,{'interleave': 'random'},1.0158
shared,1,high_locality,FIFO,GlobalAllocation,301,7,1212100,{'interleave': 'random'},1.2121
shared,2,high_locality,FIFO,GlobalAllocation,301,7,1190600,{'interleave': 'random'},1.1906
shared,3,high_locality,FIFO,GlobalAllocation,301,7,1223900,{'interleave': 'random'},1.2239
shared_total,,high_locality,FIFO,LocalAllocation,301,0,2045000,{'interleave': 'random'},2.045
shared,0,high_locality,FIFO,LocalAllocation,301,0,336800,{'interleave': 'random'},0.3368
shared,1,high_locality,FIFO,LocalAllocation,301,0,352400,{'interleave': 'random'},0.3524
shared,2,high_locality,FIFO,LocalAllocation,301,0,356300,{'interleave': 'random'},0.3563
shared,3,high_locality,FIFO,LocalAllocation,301,0,370300,{'interleave': 'random'},0.3703
shared_total,,high_locality,FIFO,LocalAllocation,301,1,2024200,{'interleave': 'random'},2.0242
shared,0,high_locality,FIFO,LocalAllocation,301,1,334000,{'interleave': 'random'},0.334
shared,1,high_locality,FIFO,LocalAllocation,301,1,344900,{'interleave': 'random'},0.3449
shared,2,high_locality,FIFO,LocalAllocation,301,1,359000,{'interleave': 'random'},0.359
shared,3,high_locality,FIFO,LocalAllocation,301,1,364200,{'interleave': 'random'},0.3642
shared_total,,high_locality,FIFO,LocalAllocation,301,2,2049500,{'interleave': 'random'},2.0495
shared,0,high_locality,FIFO,LocalAllocation,301,2,332700,{'interleave': 'random'},0.3327
shared,1,high_locality,FIFO,LocalAllocation,301,2,334000,{'interleave': 'random'},0.334
shared,2,high_locality,FIFO,LocalAllocation,301,2,359600,{'interleave': 'random'},0.3596
shared,3,high_locality,FIFO,LocalAllocation,301,2,365600,{'interleave': 'random'},0.3656
shared_total,,high_locality,FIFO,LocalAllocation,301,3,1974600,{'interleave': 'random'},1.9746
shared,0,high_locality,FIFO,LocalAllocation,301,3,325400,{'interleave': 'random'},0.3254
shared,1,high_locality,FIFO,LocalAllocation,301,3,338300,{'interleave': 'random'},0.3383
shared,2,high_locality,FIFO,LocalAllocation,301,3,353400,{'interleave': 'random'},0.3534
shared,3,high_locality,FIFO,LocalAllocation,301,3,351900,{'interleave': 'random'},0.3519
shared_total,,high_locality,FIFO,LocalAllocation,301,4,2046100,{'interleave': 'random'},2.0461
shared,0,high_locality,FIFO,LocalAllocation,301,4,336000,{'interleave': 'random'},0.336
shared,1,high_locality,FIFO,LocalAllocation,301,4,339300,{'interleave': 'random'},0.3393
shared,2,high_locality,FIFO,LocalAllocation,301,4,359900,{'interleave': 'random'},0.3599
shared,3,high_locality,FIFO,LocalAllocation,301,4,389700,{'interleave': 'random'},0.3897
shared_total,,high_locality,FIFO,LocalAllocation,301,5,2005700,{'interleave': 'random'},2.0057
shared,0,high_locality,FIFO,LocalAllocation,301,5,330400,{'interleave': 'random'},0.3304
shared,1,high_locality,FIFO,LocalAllocation,301,5,347800,{'interleave': 'random'},0.3478
shared,2,high_locality,FIFO,LocalAllocation,301,5,353900,{'interleave': 'random'},0.3539
shared,3,high_locality,FIFO,LocalAllocation,301,5,360300,{'interleave': 'random'},0.3603
shared_total,,high_locality,FIFO,LocalAllocation,301,6,2023000,{'interleave': 'random'},2.023
shared,0,high_locality,FIFO,LocalAllocation,301,6,335100,{'interleave': 'random'},0.3351
shared,1,high_locality,FIFO,LocalAllocation,301,6,336800,{'interleave': 'random'},0.3368
shared,2,high_locality,FIFO,LocalAllocation,301,6,353600,{'interleave': 'random'},0.3536
