workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
trace-driven,trace,sample_trace,FIFO,ProportionalAllocation,6,1,1,0.0025,0.002,0.8,3,0,3,0
trace-driven,trace,sample_trace,LRU,GlobalAllocation,6,0,0,0.0032,0.0041,1.28125,2,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,6,0,1,0.0034,0.0043,1.2647058823529411,3,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,6,1,0,0.0036,0.0036,1.0,2,,,
trace-driven,trace,sample_trace,LRU,GlobalAllocation,6,1,1,0.0034,0.004,1.1764705882352942,3,,,
trace-driven,trace,sample_trace,LRU,LocalAllocation,6,0,0,0.0049,0.0034,0.6938775510204082,2,0,2,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,6,0,1,0.0029,0.0029,1.0,3,0,3,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,6,1,0,0.0033,0.0028,0.8484848484848485,2,0,2,0
trace-driven,trace,sample_trace,LRU,LocalAllocation,6,1,1,0.0028,0.0024,0.8571428571428571,3,0,3,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,6,0,0,0.0028,0.0032,1.1428571428571428,2,0,2,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,6,0,1,0.0029,0.0023,0.7931034482758621,3,0,3,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,6,1,0,0.0026,0.0027,1.0384615384615385,2,0,2,0
trace-driven,trace,sample_trace,LRU,ProportionalAllocation,6,1,1,0.0029,0.0022,0.7586206896551724,3,0,3,0
trace-driven,trace,sample_trace,NRU,GlobalAllocation,6,0,0,0.0031,0.0047,1.5161290322580645,2,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,6,0,1,0.0034,0.0041,1.2058823529411764,3,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,6,1,0,0.0033,0.0033,1.0,2,,,
trace-driven,trace,sample_trace,NRU,GlobalAllocation,6,1,1,0.0031,0.0039,1.2580645161290323,3,,,
trace-driven,trace,sample_trace,NRU,LocalAllocation,6,0,0,0.0048,0.0034,0.7083333333333334,2,0,2,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,6,0,1,0.0027,0.0028,1.037037037037037,3,0,3,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,6,1,0,0.0034,0.0025,0.7352941176470589,2,0,2,0
trace-driven,trace,sample_trace,NRU,LocalAllocation,6,1,1,0.0026,0.002,0.7692307692307693,3,0,3,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,6,0,0,0.0024,0.0031,1.2916666666666667,2,0,2,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,6,0,1,0.0025,0.0024,0.96,3,0,3,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,6,1,0,0.0023,0.0027,1.173913043478261,2,0,2,0
trace-driven,trace,sample_trace,NRU,ProportionalAllocation,6,1,1,0.0026,0.0023,0.8846153846153846,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,6,0,0,0.0031,0.0041,1.3225806451612903,2,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,6,0,1,0.0032,0.0045,1.40625,3,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,6,1,0,0.0033,0.0036,1.0909090909090908,2,,,
trace-driven,trace,sample_trace,SecondChance,GlobalAllocation,6,1,1,0.0032,0.004,1.25,3,,,
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,6,0,0,0.0042,0.0034,0.8095238095238095,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,6,0,1,0.0029,0.0027,0.9310344827586207,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,6,1,0,0.003,0.0027,0.9,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,LocalAllocation,6,1,1,0.0029,0.0022,0.7586206896551724,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,6,0,0,0.0027,0.003,1.1111111111111112,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,6,0,1,0.0028,0.0024,0.8571428571428571,3,0,3,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,6,1,0,0.0024,0.0024,1.0,2,0,2,0
trace-driven,trace,sample_trace,SecondChance,ProportionalAllocation,6,1,1,0.0029,0.0022,0.7586206896551724,3,0,3,0
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,6,0,0,0.0032,0.0038,1.1875,2,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,6,0,1,0.0032,0.0041,1.28125,3,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,6,1,0,0.0032,0.0038,1.1875,2,,,
trace-driven,trace,sample_trace,WSClock,GlobalAllocation,6,1,1,0.0033,0.0046,1.393939393939394,3,,,
trace-driven,trace,sample_trace,WSClock,LocalAllocation,6,0,0,0.0042,0.0032,0.7619047619047619,2,0,2,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,6,0,1,0.0028,0.0026,0.9285714285714286,3,0,3,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,6,1,0,0.0029,0.0027,0.9310344827586207,2,0,2,0
trace-driven,trace,sample_trace,WSClock,LocalAllocation,6,1,1,0.0026,0.0022,0.8461538461538461,3,0,3,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,6,0,0,0.0028,0.003,1.0714285714285714,2,0,2,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,6,0,1,0.0027,0.0022,0.8148148148148148,3,0,3,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,6,1,0,0.0023,0.0027,1.173913043478261,2,0,2,0
trace-driven,trace,sample_trace,WSClock,ProportionalAllocation,6,1,1,0.0027,0.0021,0.7777777777777778,3,0,3,0
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,8,0,0,0.0032,0.0034,1.0625,2,,,
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,8,0,1,0.0034,0.0038,1.1176470588235294,3,,,
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,8,1,0,0.0033,0.0033,1.0,2,,,
trace-driven,trace,sample_trace,FIFO,GlobalAllocation,8,1,1,0.0033,0.0036,1.0909090909090908,3,,,
trace-driven,trace,sample_trace,FIFO,LocalAllocation,8,0,0,0.0062,0.0032,0.5161290322580645,2,0,2,0
trace-driven,trace,sample_trace,FIFO,LocalAllocation,8,0,1,0.0032,0.0025,0.78125,3,0,3,0
