mode,process_id,workload_name,algorithm,allocation_policy,memory_frames,repetition_id,duration_ns,metadata,duration_ms
shared_total,,trace-driven,SecondChance,LocalAllocation,6,0,22300,{'interleave': 'trace-order'},0.0223
shared,0,sample_trace,SecondChance,LocalAllocation,6,0,6800,{'interleave': 'trace-order'},0.0068
shared,1,sample_trace,SecondChance,LocalAllocation,6,0,5400,{'interleave': 'trace-order'},0.0054
shared_total,,trace-driven,SecondChance,LocalAllocation,6,1,36700,{'interleave': 'trace-order'},0.0367
shared,0,sample_trace,SecondChance,LocalAllocation,6,1,23500,{'interleave': 'trace-order'},0.0235
shared,1,sample_trace,SecondChance,LocalAllocation,6,1,3600,{'interleave': 'trace-order'},0.0036
shared_total,,trace-driven,SecondChance,ProportionalAllocation,6,0,18500,{'interleave': 'trace-order'},0.0185
shared,0,sample_trace,SecondChance,ProportionalAllocation,6,0,5000,{'interleave': 'trace-order'},0.005
shared,1,sample_trace,SecondChance,ProportionalAllocation,6,0,4600,{'interleave': 'trace-order'},0.0046
shared_total,,trace-driven,SecondChance,ProportionalAllocation,6,1,26400,{'interleave': 'trace-order'},0.0264
shared,0,sample_trace,SecondChance,ProportionalAllocation,6,1,4400,{'interleave': 'trace-order'},0.0044
shared,1,sample_trace,SecondChance,ProportionalAllocation,6,1,3900,{'interleave': 'trace-order'},0.0039
shared_total,,trace-driven,WSClock,GlobalAllocation,6,0,26000,{'interleave': 'trace-order'},0.026
shared,0,sample_trace,WSClock,GlobalAllocation,6,0,6800,{'interleave': 'trace-order'},0.0068
shared,1,sample_trace,WSClock,GlobalAllocation,6,0,7600,{'interleave': 'trace-order'},0.0076
shared_total,,trace-driven,WSClock,GlobalAllocation,6,1,22800,{'interleave': 'trace-order'},0.0228
shared,0,sample_trace,WSClock,GlobalAllocation,6,1,5900,{'interleave': 'trace-order'},0.0059
shared,1,sample_trace,WSClock,GlobalAllocation,6,1,7200,{'interleave': 'trace-order'},0.0072
shared_total,,trace-driven,WSClock,LocalAllocation,6,0,20400,{'interleave': 'trace-order'},0.0204
shared,0,sample_trace,WSClock,LocalAllocation,6,0,5900,{'interleave': 'trace-order'},0.0059
shared,1,sample_trace,WSClock,LocalAllocation,6,0,5800,{'interleave': 'trace-order'},0.0058
shared_total,,trace-driven,WSClock,LocalAllocation,6,1,17000,{'interleave': 'trace-order'},0.017
shared,0,sample_trace,WSClock,LocalAllocation,6,1,4800,{'interleave': 'trace-order'},0.0048
shared,1,sample_trace,WSClock,LocalAllocation,6,1,4800,{'interleave': 'trace-order'},0.0048
shared_total,,trace-driven,WSClock,ProportionalAllocation,6,0,17000,{'interleave': 'trace-order'},0.017
shared,0,sample_trace,WSClock,ProportionalAllocation,6,0,4400,{'interleave': 'trace-order'},0.0044
shared,1,sample_trace,WSClock,ProportionalAllocation,6,0,4000,{'interleave': 'trace-order'},0.004
shared_total,,trace-driven,WSClock,ProportionalAllocation,6,1,18400,{'interleave': 'trace-order'},0.0184
