source_file,trial,workload_kind,workload_label,trace_name,algorithm,allocation_policy,total_frames,process_count,page_faults,page_replacements,disk_reads,disk_writes,total_disk_io,page_fault_rate,runtime_ms,throughput,worst_case_slowdown,mean_slowdown,aggregate_wss,memory_ratio_to_wss,slowdown_mean,slowdown_median,fairness_jains_index,fairness_variance,fairness_cv,fairness_max_ratio,fairness_mean,fairness_std,fairness_min,fairness_max,outlier_flag
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f630.json,8,synthetic,mixed,,WSClock,LocalAllocation,630,8,3039.0,2535.0,3039.0,988.0,4027.0,0.25325,53.8771,222729.13724012615,44.69251774986346,19.198835820822204,784.0,0.8035714285714286,19.198835820822204,17.510623604161808,0.563144765396431,341.60172472555615,0.900511283896417,20.64118056426183,19.198835820822204,17.288768294325124,2.165211316800559,44.69251774986346,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f630.json,9,synthetic,mixed,,WSClock,LocalAllocation,630,8,3087.0,2583.0,3087.0,977.0,4064.0,0.25725,44.5046,269635.04896123096,38.25768707482993,16.157570779427424,776.0,0.8118556701030928,16.157570779427424,13.18375433236079,0.5610342672343095,249.65106469063605,0.9147336817994031,21.624245985954964,16.157570779427424,14.779874208000098,1.7692032868881744,38.25768707482993,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,0,synthetic,mixed,,WSClock,LocalAllocation,787,8,2275.0,1658.0,2275.0,535.0,2810.0,0.18958333333333333,31.7835,377554.3914295153,30.880709296077377,11.299473714937925,780.0,1.008974358974359,11.299473714937927,6.201145398165296,0.5932739827105654,136.50096950349803,0.9671941883347823,18.972868763242058,11.299473714937925,10.928785308329594,1.6276246719160106,30.880709296077377,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,1,synthetic,mixed,,WSClock,LocalAllocation,787,8,2206.0,1595.0,2206.0,574.0,2780.0,0.18383333333333332,33.2866,360505.4286109125,32.145165708025196,11.853952111550267,778.0,1.0115681233933163,11.853952111550267,7.342780243206901,0.5634845970734437,145.5648052699961,0.952070371227706,25.72339564283696,11.853952111550267,11.285796587359112,1.2496470588235293,32.145165708025196,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,2,synthetic,mixed,,WSClock,LocalAllocation,787,8,2154.0,1543.0,2154.0,515.0,2669.0,0.1795,30.2913,396153.3509621575,31.1529933481153,10.81205731462667,782.0,1.0063938618925832,10.812057314626669,5.103423764345178,0.6064820330911366,135.71126905229,1.0078679689604424,18.892979723250356,10.81205731462667,10.897126245976677,1.64891900613101,31.1529933481153,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,3,synthetic,mixed,,WSClock,LocalAllocation,787,8,2189.0,1576.0,2189.0,515.0,2704.0,0.18241666666666667,30.1443,398085.2101392303,32.82420749279539,11.063542373532687,777.0,1.0128700128700128,11.063542373532687,5.788215956456404,0.5985578415218132,140.2265052269416,1.0012093074129096,20.59810860926253,11.063542373532687,11.07692159733804,1.5935544430538173,32.82420749279539,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,4,synthetic,mixed,,WSClock,LocalAllocation,787,8,2193.0,1578.0,2193.0,546.0,2739.0,0.18275,32.9935,363708.003091518,33.05716630196937,11.709942086878803,793.0,0.9924337957124842,11.709942086878803,5.751618645407137,0.599293028473507,153.4328418192706,0.9894832429579925,19.19361528770697,11.709942086878803,11.58679147097512,1.7223001402524545,33.05716630196937,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,5,synthetic,mixed,,WSClock,LocalAllocation,787,8,2171.0,1556.0,2171.0,509.0,2680.0,0.18091666666666667,30.3153,395839.7244955517,29.402555042131013,10.78260198880663,782.0,1.0063938618925832,10.78260198880663,6.0909088066609565,0.5983165175275705,122.3517753992704,0.9595897263644089,17.72609101821009,10.78260198880663,10.346874091935284,1.658716239915819,29.402555042131013,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,6,synthetic,mixed,,WSClock,LocalAllocation,787,8,2243.0,1634.0,2243.0,589.0,2832.0,0.18691666666666668,33.4745,358481.82945226965,32.48218142548596,11.96865674218719,788.0,0.998730964467005,11.96865674218719,6.067057180519625,0.5932428665107324,161.4359488741883,0.9930217025980232,19.362549122899438,11.96865674218719,11.885135895938033,1.6775777414075286,32.48218142548596,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,7,synthetic,mixed,,WSClock,LocalAllocation,787,8,2103.0,1486.0,2103.0,512.0,2615.0,0.17525,30.6589,391403.475010519,31.639617486338796,10.93306366301975,787.0,1.0,10.93306366301975,5.673555892084764,0.6020298373292713,132.2286175020858,0.9838409116716998,18.801587110253937,10.93306366301975,10.756395321590086,1.6828163123039386,31.639617486338796,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,8,synthetic,mixed,,WSClock,LocalAllocation,787,8,2254.0,1642.0,2254.0,570.0,2824.0,0.18783333333333332,33.5612,357555.7489005161,33.29448689956332,11.938472289709924,784.0,1.003826530612245,11.938472289709924,6.887213677557104,0.5903054501600635,151.10574864536355,0.9631540701342876,19.454184928816755,11.938472289709924,11.49858817701952,1.7114305750350631,33.29448689956332,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f787.json,9,synthetic,mixed,,WSClock,LocalAllocation,787,8,2257.0,1643.0,2257.0,565.0,2822.0,0.18808333333333332,32.836,365452.5520769887,34.4299424184261,11.64784679442215,776.0,1.0141752577319587,11.64784679442215,5.480746597199828,0.5979000417074237,157.5622166915759,1.0080554405773845,20.857238429683207,11.64784679442215,11.741675332129097,1.6507430997876857,34.4299424184261,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,0,synthetic,mixed,,WSClock,LocalAllocation,944,8,1544.0,844.0,1544.0,214.0,1758.0,0.12866666666666668,18.9534,633131.7863813353,22.290501385739482,6.158321435463183,780.0,1.2102564102564102,6.158321435463184,1.7350412296601618,0.6999654464136743,60.38540854366386,1.180341502133745,20.815197443241683,6.158321435463183,7.268922373757054,1.0708762886597938,22.290501385739482,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,1,synthetic,mixed,,WSClock,LocalAllocation,944,8,1516.0,819.0,1516.0,230.0,1746.0,0.12633333333333333,31.3362,382943.6881306604,42.080032777929524,10.638400512772566,778.0,1.2133676092544987,10.638400512772565,3.2286690801870845,0.7708793620712203,201.21771267806005,1.2472709113536324,14.876876120532678,10.638400512772566,13.268967502910789,2.8285530132130194,42.080032777929524,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,2,synthetic,mixed,,WSClock,LocalAllocation,944,8,1522.0,819.0,1522.0,250.0,1772.0,0.12683333333333333,22.8018,526274.2415072494,29.02172717271727,7.811716805083089,782.0,1.207161125319693,7.811716805083089,2.0095683963417166,0.7419322697928373,107.44896761844105,1.241248279299346,16.014580020178183,7.811716805083089,9.696280042683169,1.812206572769953,29.02172717271727,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,3,synthetic,mixed,,WSClock,LocalAllocation,944,8,1497.0,795.0,1497.0,220.0,1717.0,0.12475,18.4561,650191.5355898592,23.890919007362967,6.2333700304225985,777.0,1.214929214929215,6.2333700304225985,1.8111478606697535,0.7546728858296806,68.16997970512642,1.239018241267806,15.517590148459366,6.2333700304225985,7.723259172265658,1.539602398232881,23.890919007362967,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,4,synthetic,mixed,,WSClock,LocalAllocation,944,8,1506.0,805.0,1506.0,241.0,1747.0,0.1255,19.411,618206.1717582813,24.12108953613808,6.5127778509434044,793.0,1.1904161412358134,6.5127778509434044,1.7208949874345465,0.7475469374107344,75.41089175345219,1.2472536972031636,16.486960150058152,6.5127778509434044,8.123086253652035,1.4630404463040447,24.12108953613808,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,5,synthetic,mixed,,WSClock,LocalAllocation,944,8,1463.0,756.0,1463.0,222.0,1685.0,0.12191666666666667,30.8439,389055.8586949121,52.62581877729258,10.399640250480081,782.0,1.207161125319693,10.399640250480083,2.169819106167692,0.7620525670614757,313.8833499545781,1.5935652464387953,26.75492466493778,10.399640250480081,16.572505278631105,1.966958211856171,52.62581877729258,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,6,synthetic,mixed,,WSClock,LocalAllocation,944,8,1552.0,855.0,1552.0,274.0,1826.0,0.12933333333333333,21.7216,552445.492044785,26.649280086932897,7.406446916377724,788.0,1.1979695431472082,7.406446916377724,1.826451510440176,0.7327777602744461,95.88679882999853,1.2367260878336443,16.46908974141789,7.406446916377724,9.159746119639381,1.6181392235609102,26.649280086932897,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,7,synthetic,mixed,,WSClock,LocalAllocation,944,8,1451.0,745.0,1451.0,235.0,1686.0,0.12091666666666667,22.3557,536775.8558220052,26.34366353071389,7.6822211169167005,787.0,1.1994917407878019,7.6822211169167,2.0527405498330005,0.7359433805720054,96.00944639206928,1.1930927480993867,14.910573002528922,7.6822211169167005,9.165602303889287,1.7667774086378738,26.34366353071389,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,8,synthetic,mixed,,WSClock,LocalAllocation,944,8,1530.0,831.0,1530.0,255.0,1785.0,0.1275,23.2303,516566.7253543863,28.952684742158425,7.800351122881072,784.0,1.2040816326530612,7.800351122881072,2.3949674211659335,0.7657982536421072,99.46648822298641,1.1959919779172743,13.645441197539673,7.800351122881072,9.329157367903765,2.1217844350374473,28.952684742158425,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_LocalAllocation_p8_f944.json,9,synthetic,mixed,,WSClock,LocalAllocation,944,8,1556.0,850.0,1556.0,249.0,1805.0,0.12966666666666668,20.2015,594015.2958938692,26.482534524776604,6.85713771514335,776.0,1.2164948453608246,6.85713771514335,1.7995123262778256,0.7318225060604155,81.90592530540313,1.2345788007164993,16.610601071456312,6.85713771514335,8.465676856709553,1.5943152454780363,26.482534524776604,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,0,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,484.0,326.0,484.0,74.0,558.0,0.16133333333333333,4.7468,632004.7189685684,13.12934819317798,7.467695881550339,197.0,0.8020304568527918,7.467695881550339,7.467695881550339,0.6350031993492741,64.10861379551723,0.7581525013110533,7.269674116300493,7.467695881550339,5.661652311627641,1.8060435699226984,13.12934819317798,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,1,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,466.0,308.0,466.0,93.0,559.0,0.15533333333333332,5.3976,555802.5789239663,15.511437350631615,8.645906418851053,196.0,0.8061224489795918,8.645906418851053,8.645906418851053,0.6132858082431487,94.27102995047133,0.7940787928043427,8.712452773743145,8.645906418851053,6.865530931780562,1.7803754870704924,15.511437350631615,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,2,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,480.0,322.0,480.0,99.0,579.0,0.16,5.5016,545295.9139159517,15.406560636182903,8.587375952187084,194.0,0.8144329896907216,8.587375952187084,8.587375952187084,0.6132766573717918,93.00255950888626,0.7940941123299797,8.71317538624806,8.587375952187084,6.819184683995817,1.7681912681912682,15.406560636182903,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,3,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,494.0,336.0,494.0,102.0,596.0,0.16466666666666666,7.3081,410503.41402006,20.907094594594593,11.591118773920236,200.0,0.79,11.591118773920236,11.591118773920236,0.6075479768884644,173.5748109827785,0.8037167077983101,9.189354262230887,11.591118773920236,9.315975820674357,2.27514295324588,20.907094594594593,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,4,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,456.0,298.0,456.0,98.0,554.0,0.152,5.6893,527305.6439280754,16.626845176793683,9.171093242865526,198.0,0.797979797979798,9.171093242865526,9.171093242865526,0.6020804883146004,111.17647380054692,0.8129621776256843,9.69302440870721,9.171093242865526,7.455751933928157,1.7153413089373681,16.626845176793683,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,5,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,483.0,325.0,483.0,92.0,575.0,0.161,5.3934,556235.398820781,14.931878306878307,8.366536273214356,198.0,0.797979797979798,8.366536273214356,8.366536273214356,0.6188973659162549,86.20743203798942,0.7847144647759473,8.289987819750886,8.366536273214356,6.565342033663952,1.801194239550404,14.931878306878307,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,6,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,460.0,302.0,460.0,97.0,557.0,0.15333333333333332,5.5639,539190.1364151045,15.96506105834464,8.871281855666837,196.0,0.8061224489795918,8.871281855666837,8.871281855666837,0.6099738123012155,100.64340675268824,0.799634068457244,8.981736838197074,8.871281855666837,7.093779202677802,1.7775026529890343,15.96506105834464,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,7,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,456.0,298.0,456.0,87.0,543.0,0.152,5.3884,556751.5403459283,15.251009421265142,8.506457091584952,194.0,0.8144329896907216,8.506457091584952,8.506457091584952,0.6140055159358419,90.97797225558895,0.7928744313954473,8.655978320177512,8.506457091584952,6.7445523296801895,1.7619047619047619,15.251009421265142,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,8,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,464.0,306.0,464.0,96.0,560.0,0.15466666666666667,5.7929,517875.33014552295,16.413592896174862,9.225550871300452,197.0,0.8020304568527918,9.225550871300452,9.225550871300452,0.6222516066959308,103.33589630272118,0.7791450207310133,8.05571613834494,9.225550871300452,7.188042024874409,2.037508846426044,16.413592896174862,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f158.json,9,synthetic,mixed,,WSClock,ProportionalAllocation,158,2,445.0,287.0,445.0,85.0,530.0,0.14833333333333334,5.2444,572038.7460910686,14.862818336162988,8.271468223199605,195.0,0.8102564102564103,8.271468223199605,8.271468223199605,0.6116154213393852,86.89179262332482,0.7968778861382955,8.846293748999178,8.271468223199605,6.591350112963384,1.6801181102362204,14.862818336162988,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,0,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,207.0,10.0,207.0,0.0,207.0,0.069,1.2469,2405966.7976581925,1.6302193913658882,1.5820901933292117,197.0,1.0,1.5820901933292117,1.5820901933292117,0.999075401808385,0.004632839407307246,0.03042127322425128,1.0627515278216026,1.5820901933292117,0.04812919803667648,1.5339609952925353,1.6302193913658882,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,1,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,206.0,10.0,206.0,0.0,206.0,0.06866666666666667,1.2548,2390819.2540643928,1.639167862266858,1.6059850300345277,196.0,1.0051020408163265,1.6059850300345277,1.6059850300345277,0.9995732647204704,0.00220220070991793,0.020661981034540953,1.042195811118142,1.6059850300345277,0.033182832232330095,1.5728021978021978,1.639167862266858,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,2,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,212.0,17.0,212.0,0.0,212.0,0.07066666666666667,1.3946,2151154.4528897176,1.8338008415147264,1.7814522837986524,194.0,1.0154639175257731,1.7814522837986524,1.7814522837986524,0.999137247547515,0.005480742989906295,0.02938532689994341,1.0605499333862105,1.7814522837986524,0.05234855771607416,1.7291037260825781,1.8338008415147264,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,3,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,217.0,20.0,217.0,0.0,217.0,0.07233333333333333,1.2828,2338634.237605239,1.6379542395693136,1.6286533915740558,200.0,0.985,1.6286533915740558,1.6286533915740558,0.9999673882883194,0.00017301154686178908,0.005710759602611907,1.011487119382544,1.6286533915740558,0.009300847995257988,1.6193525435787977,1.6379542395693136,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,4,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,196.0,0.0,196.0,0.0,196.0,0.06533333333333333,1.2502,2399616.061430171,1.5994225911223385,1.574628239082764,198.0,0.9949494949494949,1.574628239082764,1.574628239082764,0.9997521198281398,0.0012295197861247127,0.01574616244277286,1.0319961413243814,1.574628239082764,0.024794352039574585,1.5498338870431894,1.5994225911223385,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,5,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,205.0,8.0,205.0,0.0,205.0,0.06833333333333333,1.2866,2331727.0324887303,1.6458333333333333,1.6127717391304346,198.0,0.9949494949494949,1.6127717391304346,1.6127717391304346,0.999579932287828,0.0021861380224742714,0.020499859590002816,1.0418577981651376,1.6127717391304346,0.03306159420289856,1.5797101449275361,1.6458333333333333,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,6,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,207.0,11.0,207.0,0.0,207.0,0.069,1.2561,2388344.8770002387,1.6533568904593638,1.5973082869272233,196.0,1.0051020408163265,1.5973082869272233,1.5973082869272233,0.9987702475400267,0.006282891915806188,0.03508940884540367,1.0727309020484814,1.5973082869272233,0.056048603532140695,1.5412596833950825,1.6533568904593638,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,7,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,208.0,13.0,208.0,0.0,208.0,0.06933333333333333,1.2832,2337905.236907731,1.590114324142569,1.5521237449858574,194.0,1.0154639175257731,1.5521237449858574,1.5521237449858574,0.9994012589496427,0.00288656820932475,0.02447651437550672,1.0501812918626716,1.5521237449858574,0.03799057915671167,1.5141331658291457,1.590114324142569,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,8,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,205.0,8.0,205.0,0.0,205.0,0.06833333333333333,1.2739,2354972.9178114454,1.6362679761487198,1.6010991821841323,197.0,1.0,1.6010991821841323,1.6010991821841323,0.9995177536025772,0.002473688137847212,0.02196540623836441,1.0449174423450256,1.6010991821841323,0.0351687939645875,1.5659303882195448,1.6362679761487198,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f197.json,9,synthetic,mixed,,WSClock,ProportionalAllocation,197,2,204.0,9.0,204.0,0.0,204.0,0.068,1.2987,2310002.3100023097,1.7094499294781382,1.6421590016783831,195.0,1.0102564102564102,1.6421590016783831,1.6421590016783831,0.9983236912975341,0.009056137928303707,0.0409771086301508,1.085455955220464,1.6421590016783831,0.0672909277997551,1.574868073878628,1.7094499294781382,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,0,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,204.0,0.0,204.0,0.0,204.0,0.068,1.2865,2331908.2782743876,1.6329639889196677,1.6317545985912256,197.0,1.1979695431472082,1.6317545985912256,1.6317545985912256,0.9999994506829826,2.9252499330582337e-06,0.0007411594424101239,1.0014834183343257,1.6317545985912256,0.0012093903284420282,1.6305452082627836,1.6329639889196677,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,1,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,203.0,0.0,203.0,0.0,203.0,0.06766666666666667,1.2464,2406931.964056483,1.586041737940472,1.5807550506598789,196.0,1.2040816326530612,1.5807550506598789,1.5807550506598789,0.9999888150710524,5.589812480557008e-05,0.0033444063824981697,1.0067112579388817,1.5807550506598789,0.005286687280593116,1.5754683633792859,1.586041737940472,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,2,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,205.0,0.0,205.0,0.0,205.0,0.06833333333333333,1.326,2262443.438914027,1.705820105820106,1.700808651976097,194.0,1.2164948453608246,1.700808651976097,1.700808651976097,0.9999913181398411,5.022933926126351e-05,0.0029465124358265247,1.0059104400567815,1.700808651976097,0.005011453844008917,1.695797198132088,1.705820105820106,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,3,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,203.0,0.0,203.0,0.0,203.0,0.06766666666666667,1.2893,2326844.023888932,1.653061224489796,1.6505236069909577,200.0,1.18,1.6505236069909577,1.6505236069909577,0.9999976362158639,1.2879005140821786e-05,0.0015374621048072712,1.0030796590687285,1.6505236069909577,0.002537617498838407,1.6479859894921192,1.653061224489796,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,4,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,196.0,0.0,196.0,0.0,196.0,0.06533333333333333,2.4724,1213395.8906325838,3.230414746543779,3.193872250829756,198.0,1.1919191919191918,3.193872250829756,3.193872250829756,0.9998691105994159,0.002670707986018781,0.011441439370196918,1.0231477219981944,3.193872250829756,0.036542495714023016,3.157329755115733,3.230414746543779,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,5,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,203.0,0.0,203.0,0.0,203.0,0.06766666666666667,1.2641,2373229.9659837037,1.6171710063335678,1.6084160116413602,198.0,1.1919191919191918,1.6084160116413602,1.6084160116413602,0.9999703720139733,0.00015329986412116793,0.005443240199575807,1.0109460624462863,1.6084160116413602,0.00875499469220764,1.5996610169491525,1.6171710063335678,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,6,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,203.0,0.0,203.0,0.0,203.0,0.06766666666666667,1.2349,2429346.5057899426,1.5675008812125484,1.5562790216419164,196.0,1.2040816326530612,1.5562790216419164,1.5562790216419164,0.9999480085233194,0.00025186026444596693,0.007210698990719907,1.0145261416161302,1.5562790216419164,0.011221859570631931,1.5450571620712845,1.5675008812125484,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,7,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,205.0,0.0,205.0,0.0,205.0,0.06833333333333333,1.2514,2397315.0071919453,1.5671140939597314,1.547701673695634,194.0,1.2164948453608246,1.547701673695634,1.547701673695634,0.9998427044097941,0.0007536841210198785,0.012542740370464302,1.0254041179973095,1.547701673695634,0.019412420264097396,1.5282892534315367,1.5671140939597314,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,8,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,203.0,0.0,203.0,0.0,203.0,0.06766666666666667,1.2421,2415264.471459625,1.575438596491228,1.557715923287801,197.0,1.1979695431472082,1.557715923287801,1.557715923287801,0.9998705727490294,0.0006281862909509403,0.011377346112005178,1.0230165595887593,1.557715923287801,0.01772267320342702,1.539993250084374,1.575438596491228,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f236.json,9,synthetic,mixed,,WSClock,ProportionalAllocation,236,2,202.0,0.0,202.0,0.0,202.0,0.06733333333333333,1.2987,2310002.3100023097,1.6710386387805742,1.3724982526040925,195.0,1.2102564102564102,1.3724982526040925,1.3724982526040925,0.9548241855250346,0.17825272435680553,0.2175160409931668,1.5559629395323291,1.3724982526040925,0.2985403861764816,1.073957866427611,1.6710386387805742,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f296.json,0,synthetic,mixed,,WSClock,ProportionalAllocation,296,2,204.0,0.0,204.0,0.0,204.0,0.068,2.4504,1224289.9118511262,3.1300236406619386,2.332551972486506,197.0,1.50253807106599,2.332551972486506,2.332551972486506,0.8953453672610292,1.2719221230850144,0.3418880597654276,2.0389966778100628,2.332551972486506,0.7974716681754326,1.5350803043110735,3.1300236406619386,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f296.json,1,synthetic,mixed,,WSClock,ProportionalAllocation,296,2,203.0,0.0,203.0,0.0,203.0,0.06766666666666667,1.2603,2380385.6224708403,1.5918153200419727,1.579664344512965,196.0,1.510204081632653,1.579664344512965,1.579664344512965,0.9999408347143753,0.0002952924126130869,0.007692124957567497,1.0155035048114247,1.579664344512965,0.01215097552900768,1.5675133689839573,1.5918153200419727,False
results\raw\campaign_20260404_140330_266\synthetic_mixed\multiproc_mixed_WSClock_ProportionalAllocation_p2_f296.json,2,synthetic,mixed,,WSClock,ProportionalAllocation,296,2,205.0,0.0,205.0,0.0,205.0,0.06833333333333333,1.2222,2454590.083456063,1.576086956521739,1.5537055168656781,194.0,1.5257731958762886,1.5537055168656781,1.5537055168656781,0.9997925332468314,0.0010018576821557888,0.014405200607906324,1.0292314866450012,1.5537055168656781,0.022381439656060875,1.5313240772096173,1.576086956521739,False
