workload_label,workload_kind,trace_name,algorithm,allocation_policy,memory_frames,repetition_id,process_id,t_isolated_ms,t_shared_ms,slowdown,page_faults,replacements,disk_reads,disk_writes
high_locality,synthetic,,LRU,GlobalAllocation,131,4,1,0.3112,0.7611,2.445694087403599,85,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,5,0,0.2979,0.6442,2.1624706277274255,67,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,5,1,0.3008,0.7616,2.5319148936170213,72,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,6,0,0.3045,0.6163,2.0239737274220033,73,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,6,1,0.5482,0.7746,1.4129879605983218,75,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,7,0,0.3086,0.6451,2.0904082955281917,72,,,
high_locality,synthetic,,LRU,GlobalAllocation,131,7,1,0.3065,0.7587,2.47536704730832,83,,,
high_locality,synthetic,,LRU,LocalAllocation,131,0,0,0.2974,0.4603,1.5477471418964357,70,4,70,1
high_locality,synthetic,,LRU,LocalAllocation,131,0,1,0.3021,0.4626,1.5312810327706057,78,13,78,4
high_locality,synthetic,,LRU,LocalAllocation,131,1,0,0.295,0.4817,1.6328813559322033,69,3,69,1
high_locality,synthetic,,LRU,LocalAllocation,131,1,1,0.2978,0.4896,1.64405641370047,80,15,80,3
high_locality,synthetic,,LRU,LocalAllocation,131,2,0,0.2993,0.4778,1.5963915803541597,68,2,68,1
high_locality,synthetic,,LRU,LocalAllocation,131,2,1,0.3014,0.4951,1.6426675514266755,83,18,83,5
high_locality,synthetic,,LRU,LocalAllocation,131,3,0,0.2969,0.4509,1.5186931626810374,66,0,66,0
high_locality,synthetic,,LRU,LocalAllocation,131,3,1,0.365,0.4575,1.2534246575342465,74,9,74,3
high_locality,synthetic,,LRU,LocalAllocation,131,4,0,0.3021,0.4715,1.5607414763323404,66,0,66,0
